code_insee;code_postal;commune;wgs84;federation;licences_en_2011;moins_de_20_ans;entre_20_et_60_ans;plus_de_60_ans;femmes;femmes_moins_de_20_ans;femmes_de_20_a_60_ans;femmes_plus_de_60_ans;licences_en_zone_urbaine_sensible_zus;population_totale_2010;population_femme;population_femmes_de_moins_de_20_ans;population_femme_de_20_a_60_ans;population_femme_de_plus_de_60_ans;population_de_moins_de_20_ans;population_de_20_a_60_ans;population_de_plus_de_60_ans
77268;77700;MAGNY LE HONGRE;48.8631156,2.8135257;FF de karaté et disciplines associées;33;19;14;;7;3;4;;0;5918;3040;995;1918;126;1970;3692;255
77449;77700;SERRIS;48.8445565,2.7860159;FF des sociétés d'aviron;2;1;1;;;;;;0;7595;3883;1131;2562;191;2162;5107;327
77449;77700;SERRIS;48.8445565,2.7860159;FF de triathlon;7;;7;;;;;;0;7595;3883;1131;2562;191;2162;5107;327
77449;77700;SERRIS;48.8445565,2.7860159;FF du sport automobile;1;;1;;;;;;0;7595;3883;1131;2562;191;2162;5107;327
77449;77700;SERRIS;48.8445565,2.7860159;FF de boxe française, savate et disciplines associées;29;17;11;;4;2;2;;0;7595;3883;1131;2562;191;2162;5107;327
77449;77700;SERRIS;48.8445565,2.7860159;FF de danse;2;;1;1;1;;1;;0;7595;3883;1131;2562;191;2162;5107;327
77449;77700;SERRIS;48.8445565,2.7860159;FF de roller sports;9;7;2;;2;1;1;;0;7595;3883;1131;2562;191;2162;5107;327
77449;77700;SERRIS;48.8445565,2.7860159;FF de vol libre;3;;3;;;;;;0;7595;3883;1131;2562;191;2162;5107;327
77115;77710;CHEVRY EN SEREINE;48.253507,2.943567;FF de tir à l'arc;6;5;;1;1;;;1;0;508;251;61;144;46;132;283;93
77115;77710;CHEVRY EN SEREINE;48.253507,2.943567;FF de rugby;2;2;;;;;;;0;508;251;61;144;46;132;283;93
77115;77710;CHEVRY EN SEREINE;48.253507,2.943567;FF d'aéronautique;1;;1;;;;;;0;508;251;61;144;46;132;283;93
77115;77710;CHEVRY EN SEREINE;48.253507,2.943567;FF de karaté et disciplines associées;1;1;;;;;;;0;508;251;61;144;46;132;283;93
77353;77710;PALEY;48.2492786,2.8545175;FF de tir;1;;;1;;;;;0;437;233;50;120;62;90;225;121
77353;77710;PALEY;48.2492786,2.8545175;FF d'aéronautique;1;;;1;;;;;0;437;233;50;120;62;90;225;121
77387;77710;REMAUVILLE;48.2123511,2.8243651;FF de tennis;5;4;;1;1;1;;;0;470;237;73;121;44;150;244;77
77387;77710;REMAUVILLE;48.2123511,2.8243651;FF d'éducation physique et de gymnastique volontaire;6;;4;2;6;;4;2;0;470;237;73;121;44;150;244;77
77399;77710;ST ANGE LE VIEL;48.2662999,2.9019437;FF de judo-jujitsu et disciplines associées;12;10;2;;4;3;1;;0;228;114;30;65;19;68;123;38
77473;77710;TREUZY LEVELAY;48.2722411,2.8098527;FF des sociétés d'aviron;1;;;1;;;;;0;460;225;49;123;53;111;253;96
77473;77710;TREUZY LEVELAY;48.2722411,2.8098527;FF de triathlon;1;;1;;;;;;0;460;225;49;123;53;111;253;96
77500;77710;VILLEBEON;48.2089404,2.9407845;FF de tennis;14;8;3;3;1;;1;;0;457;226;54;123;49;119;239;98
77504;77710;VILLEMARECHAL;48.2674431,2.869072;FF de judo-jujitsu et disciplines associées;3;3;;;1;1;;;0;833;429;110;241;77;206;460;166
77504;77710;VILLEMARECHAL;48.2674431,2.869072;FF de taekwondo et disciplines associées;1;1;;;1;1;;;0;833;429;110;241;77;206;460;166
77504;77710;VILLEMARECHAL;48.2674431,2.869072;FF de karaté et disciplines associées;5;3;2;;1;;1;;0;833;429;110;241;77;206;460;166
77504;77710;VILLEMARECHAL;48.2674431,2.869072;FF de roller sports;3;1;2;;2;1;1;;0;833;429;110;241;77;206;460;166
77504;77710;VILLEMARECHAL;48.2674431,2.869072;FF de la retraite sportive;1;;;1;;;;;0;833;429;110;241;77;206;460;166
77010;77720;AUBEPIERRE OZOUER LE REPO;48.632323,2.890552;FF de basketball;2;1;1;;2;1;1;;0;904;440;133;248;60;264;520;121
77010;77720;AUBEPIERRE OZOUER LE REPO;48.632323,2.890552;FF de tir à l'arc;5;2;3;;1;1;;;0;904;440;133;248;60;264;520;121
77010;77720;AUBEPIERRE OZOUER LE REPO;48.632323,2.890552;FF de boxe française, savate et disciplines associées;2;1;1;;;;;;0;904;440;133;248;60;264;520;121
77044;77720;BOMBON;48.5723121,2.8578404;FF de tennis;34;16;17;1;16;8;7;1;0;908;471;130;256;86;238;498;174
77044;77720;BOMBON;48.5723121,2.8578404;FF d'éducation physique et de gymnastique volontaire;1;;1;;1;;1;;0;908;471;130;256;86;238;498;174
77052;77720;BREAU;48.5620927,2.8806749;FF de badminton;2;1;1;;;;;;0;351;176;57;98;20;108;203;40
77052;77720;BREAU;48.5620927,2.8806749;FF de gymnastique;4;4;;;2;2;;;0;351;176;57;98;20;108;203;40
77082;77720;CHAMPEAUX;48.5860581,2.8066888;FF de football;20;5;14;1;;;;;0;768;392;102;210;80;192;414;162
77082;77720;CHAMPEAUX;48.5860581,2.8066888;FF de natation;1;1;;;;;;;0;768;392;102;210;80;192;414;162
77086;77720;LA CHAPELLE GAUTHIER;48.54948,2.89838;FF d'athlétisme;2;2;;;1;1;;;0;1449;743;248;402;93;477;799;172
77086;77720;LA CHAPELLE GAUTHIER;48.54948,2.89838;FF de football;63;30;32;;3;2;1;;0;1449;743;248;402;93;477;799;172
77086;77720;LA CHAPELLE GAUTHIER;48.54948,2.89838;FF des sports de glace;1;1;;;1;1;;;0;1449;743;248;402;93;477;799;172
77086;77720;LA CHAPELLE GAUTHIER;48.54948,2.89838;FF de handball;3;2;1;;;;;;0;1449;743;248;402;93;477;799;172
77086;77720;LA CHAPELLE GAUTHIER;48.54948,2.89838;FF de tir à l'arc;3;2;1;;2;2;;;0;1449;743;248;402;93;477;799;172
77086;77720;LA CHAPELLE GAUTHIER;48.54948,2.89838;FF d'éducation physique et de gymnastique volontaire;15;4;9;2;13;4;9;;0;1449;743;248;402;93;477;799;172
77211;77720;GRANDPUITS BAILLY CARROIS;48.5840527,2.9663224;FF de badminton;1;;1;;;;;;0;992;487;143;265;79;301;538;154
77211;77720;GRANDPUITS BAILLY CARROIS;48.5840527,2.9663224;FF de tennis;6;4;2;;;;;;0;992;487;143;265;79;301;538;154
77317;77720;MORMANT;48.6069736,2.884852;FF de handball;3;1;2;;;;;;0;4387;2223;582;1179;462;1230;2381;776
77317;77720;MORMANT;48.6069736,2.884852;FF d'aïkido, d'aïkibudo et affinitaires;2;;2;;;;;;0;4387;2223;582;1179;462;1230;2381;776
77317;77720;MORMANT;48.6069736,2.884852;FF du sport automobile;3;;2;1;;;;;0;4387;2223;582;1179;462;1230;2381;776
77317;77720;MORMANT;48.6069736,2.884852;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);1;;1;;;;;;0;4387;2223;582;1179;462;1230;2381;776
77317;77720;MORMANT;48.6069736,2.884852;FF handisport;4;;4;;1;;1;;0;4387;2223;582;1179;462;1230;2381;776
77381;77720;QUIERS;48.6081703,2.971221;F nationale du sport en milieu rural;3;3;;;1;1;;;0;678;315;104;186;25;224;393;60
77426;77720;ST MERY;48.5782223,2.8278032;FF d'éducation physique et de gymnastique volontaire;4;;1;3;4;;1;3;0;389;195;48;104;42;108;205;76
77426;77720;ST MERY;48.5782223,2.8278032;FF de la retraite sportive;1;;;1;;;;;0;389;195;48;104;42;108;205;76
77428;77720;ST OUEN EN BRIE;48.5574066,2.9168241;FF de bowling et de sports de quilles;1;;1;;;;;;0;853;432;128;259;46;259;503;92
77428;77720;ST OUEN EN BRIE;48.5574066,2.9168241;FF de karaté et disciplines associées;5;2;3;;1;;1;;0;853;432;128;259;46;259;503;92
77428;77720;ST OUEN EN BRIE;48.5574066,2.9168241;Fédération sportive des ASPTT;1;;1;;1;;1;;0;853;432;128;259;46;259;503;92
77117;77730;CITRY;48.96841,3.23765;FF de golf;4;1;2;1;1;;1;;0;797;406;121;209;76;227;423;147
77117;77730;CITRY;48.96841,3.23765;FF des clubs alpins et de montagne;1;;;1;1;;;1;0;797;406;121;209;76;227;423;147
77331;77730;NANTEUIL SUR MARNE;48.9778025,3.2193786;FF d'éducation physique et de gymnastique volontaire;2;;2;;2;;2;;0;474;234;83;127;24;170;260;44
77397;77730;SAACY SUR MARNE;48.9626571,3.2120062;FF de badminton;7;4;3;;2;2;;;0;1747;889;215;460;214;447;918;382
77397;77730;SAACY SUR MARNE;48.9626571,3.2120062;FF de tir;4;2;2;;1;1;;;0;1747;889;215;460;214;447;918;382
77397;77730;SAACY SUR MARNE;48.9626571,3.2120062;FF de vol à voile;1;;;1;;;;;0;1747;889;215;460;214;447;918;382
77397;77730;SAACY SUR MARNE;48.9626571,3.2120062;FF d'éducation physique et de gymnastique volontaire;20;;12;8;19;;12;7;0;1747;889;215;460;214;447;918;382
77043;77750;BOITRON;48.8953535,3.2583261;FF de judo-jujitsu et disciplines associées;2;1;1;;;;;;0;393;193;61;108;24;117;221;55
77043;77750;BOITRON;48.8953535,3.2583261;FF de tennis;2;2;;;1;1;;;0;393;193;61;108;24;117;221;55
77043;77750;BOITRON;48.8953535,3.2583261;FF de golf;2;1;1;;;;;;0;393;193;61;108;24;117;221;55
77345;77750;ORLY SUR MORIN;48.9053277,3.2312269;FF de badminton;2;;2;;1;;1;;0;671;329;96;181;52;200;369;102
77345;77750;ORLY SUR MORIN;48.9053277,3.2312269;FF de tennis;6;3;3;;2;2;;;0;671;329;96;181;52;200;369;102
77405;77750;ST CYR SUR MORIN;48.9060369,3.1868048;FF d'athlétisme;5;;4;1;3;;3;;0;1902;948;257;524;167;525;1071;306
77405;77750;ST CYR SUR MORIN;48.9060369,3.1868048;FF d'escrime;4;2;2;;1;;1;;0;1902;948;257;524;167;525;1071;306
77405;77750;ST CYR SUR MORIN;48.9060369,3.1868048;FF de tennis;60;28;28;3;16;7;9;;0;1902;948;257;524;167;525;1071;306
77405;77750;ST CYR SUR MORIN;48.9060369,3.1868048;FF de rugby;10;6;4;;1;;1;;0;1902;948;257;524;167;525;1071;306
77405;77750;ST CYR SUR MORIN;48.9060369,3.1868048;FF des sports de traineau, de ski/VTT joëring et de canicross;2;;2;;1;;1;;0;1902;948;257;524;167;525;1071;306
77429;77750;ST OUEN SUR MORIN;48.9035044,3.1964636;FF de handball;2;2;;;1;1;;;0;559;273;74;148;51;161;301;97
77429;77750;ST OUEN SUR MORIN;48.9035044,3.1964636;FF de tir;1;;1;;;;;;0;559;273;74;148;51;161;301;97
77001;77760;ACHERES LA FORET;48.3574718,2.5604895;FF d'athlétisme;2;1;1;;1;;1;;0;1242;634;179;351;104;362;671;209
77001;77760;ACHERES LA FORET;48.3574718,2.5604895;FF d'escrime;6;3;3;;2;1;1;;0;1242;634;179;351;104;362;671;209
77001;77760;ACHERES LA FORET;48.3574718,2.5604895;FF de boxe française, savate et disciplines associées;1;1;;;;;;;0;1242;634;179;351;104;362;671;209
77001;77760;ACHERES LA FORET;48.3574718,2.5604895;FF de la montagne et de l'escalade;2;2;;;;;;;0;1242;634;179;351;104;362;671;209
77003;77760;AMPONVILLE;48.2802659,2.534363;FF d'athlétisme;3;1;2;;;;;;0;385;188;53;108;26;110;215;60
77041;77760;BOISSY AUX CAILLES;48.3209954,2.5046752;FF de tennis de table;2;1;1;;1;;1;;0;315;151;40;80;31;88;173;55
77041;77760;BOISSY AUX CAILLES;48.3209954,2.5046752;FF de karaté et disciplines associées;1;1;;;1;1;;;0;315;151;40;80;31;88;173;55
77046;77760;BOULANCOURT;48.2577171,2.4356725;FF de motocyclisme;1;;1;;;;;;0;366;180;38;98;44;83;204;80
77060;77760;BUTHIERS;48.2847908,2.4268677;FF de boxe;1;;1;;;;;;0;755;389;95;210;85;174;413;169
77060;77760;BUTHIERS;48.2847908,2.4268677;FF d'aïkido, d'aïkibudo et affinitaires;1;;1;;;;;;0;755;389;95;210;85;174;413;169
77088;77760;LA CHAPELLE LA REINE;48.3173,2.5689;FF des clubs alpins et de montagne;3;;3;;;;;;0;2596;1350;384;703;263;738;1379;478
77112;77760;CHEVRAINVILLIERS;48.2445017,2.615608;FF d'altérophilie, musculation, force athlétique et culturisme;1;;1;;;;;;0;224;103;22;58;23;48;125;51
77112;77760;CHEVRAINVILLIERS;48.2445017,2.615608;FF de planeur ultra léger motorisé;1;;;1;;;;;0;224;103;22;58;23;48;125;51
77112;77760;CHEVRAINVILLIERS;48.2445017,2.615608;FF d'éducation physique et de gymnastique volontaire;1;;1;;1;;1;;0;224;103;22;58;23;48;125;51
77198;77760;FROMONT;48.2564298,2.5056228;FF d'aéronautique;1;;1;;;;;;0;218;110;37;50;23;62;109;48
77198;77760;FROMONT;48.2564298,2.5056228;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);3;;;3;3;;;3;0;218;110;37;50;23;62;109;48
77244;77760;LARCHANT;48.2842874,2.5960705;FF de basketball;1;1;;;;;;;0;742;379;104;198;78;214;379;150
77244;77760;LARCHANT;48.2842874,2.5960705;FF de gymnastique;5;5;;;3;3;;;0;742;379;104;198;78;214;379;150
77328;77760;NANTEAU SUR ESSONNES;48.321032,2.427158;FF de karaté et disciplines associées;1;1;;;;;;;0;427;210;52;114;44;108;229;90
77386;77760;RECLOSES;48.3478736,2.6413586;FF de judo-jujitsu et disciplines associées;3;2;1;;1;1;;;0;699;362;107;191;64;209;373;117
77386;77760;RECLOSES;48.3478736,2.6413586;FF d'éducation physique et de gymnastique volontaire;4;;3;1;4;;3;1;0;699;362;107;191;64;209;373;117
77386;77760;RECLOSES;48.3478736,2.6413586;FF du sport adapté;1;;1;;;;;;0;699;362;107;191;64;209;373;117
77395;77760;RUMONT;48.2666812,2.4992153;FF d'éducation physique et de gymnastique volontaire;1;;1;;1;;1;;0;125;62;9;42;11;24;75;26
77477;77760;URY;48.3434238,2.6064199;FF de basketball;1;1;;;;;;;0;797;398;85;214;99;192;437;168
77477;77760;URY;48.3434238,2.6064199;FF de boxe française, savate et disciplines associées;1;1;;;;;;;0;797;398;85;214;99;192;437;168
77520;77760;VILLIERS SOUS GREZ;48.3202111,2.6480522;FF de triathlon;1;;1;;;;;;0;750;378;89;184;105;170;378;202
77520;77760;VILLIERS SOUS GREZ;48.3202111,2.6480522;FF de danse;2;;1;1;2;;1;1;0;750;378;89;184;105;170;378;202
77048;77780;BOURRON MARLOTTE;48.3408614,2.7056355;FF de roller sports;1;1;;;1;1;;;0;2712;1408;346;663;399;723;1303;686
77048;77780;BOURRON MARLOTTE;48.3408614,2.7056355;FF de vol à voile;6;3;3;;;;;;0;2712;1408;346;663;399;723;1303;686
77048;77780;BOURRON MARLOTTE;48.3408614,2.7056355;FF de vol libre;6;3;3;;3;3;;;0;2712;1408;346;663;399;723;1303;686
77048;77780;BOURRON MARLOTTE;48.3408614,2.7056355;FF handisport;2;;2;;1;;1;;0;2712;1408;346;663;399;723;1303;686
77463;77810;THOMERY;48.4096209,2.7783674;FF de golf;44;4;26;14;9;;5;4;0;3436;1748;445;904;399;907;1759;770
77463;77810;THOMERY;48.4096209,2.7783674;FF de la retraite sportive;7;;;7;;;;;0;3436;1748;445;904;399;907;1759;770
77100;77820;LE CHATELET EN BRIE;48.5020988,2.8000513;FF de canoë-kayak;3;1;2;;;;;;0;4416;2259;547;1214;498;1135;2394;887
77100;77820;LE CHATELET EN BRIE;48.5020988,2.8000513;FF d'aïkido, d'aïkibudo et affinitaires;3;1;2;;;;;;0;4416;2259;547;1214;498;1135;2394;887
77100;77820;LE CHATELET EN BRIE;48.5020988,2.8000513;FF de danse;7;;5;2;4;;3;1;0;4416;2259;547;1214;498;1135;2394;887
77100;77820;LE CHATELET EN BRIE;48.5020988,2.8000513;FF de karaté et disciplines associées;10;8;2;;2;2;;;0;4416;2259;547;1214;498;1135;2394;887
77100;77820;LE CHATELET EN BRIE;48.5020988,2.8000513;FF de pêche sportive au coup;1;;1;;;;;;0;4416;2259;547;1214;498;1135;2394;887
77103;77820;CHATILLON LA BORDE;48.53897025,2.82472129281662;FF d'escrime;2;1;1;;;;;;0;218;106;28;60;18;55;127;36
77103;77820;CHATILLON LA BORDE;48.53897025,2.82472129281662;FF de natation;1;;1;;1;;1;;0;218;106;28;60;18;55;127;36
77103;77820;CHATILLON LA BORDE;48.53897025,2.82472129281662;F nationale du sport en milieu rural;1;;1;;;;;;0;218;106;28;60;18;55;127;36
77165;77820;LES ECRENNES;48.5023263,2.8603044;FF de golf;4;;2;2;;;;;0;612;296;78;178;40;162;355;95
77165;77820;LES ECRENNES;48.5023263,2.8603044;FF de boxe française, savate et disciplines associées;1;1;;;;;;;0;612;296;78;178;40;162;355;95
77165;77820;LES ECRENNES;48.5023263,2.8603044;FF de ski nautique;6;;6;;1;;1;;0;612;296;78;178;40;162;355;95
77164;77830;ECHOUBOULAINS;48.4643206,2.9443878;FF de badminton;2;;2;;1;;1;;0;512;267;70;156;41;134;303;75
77164;77830;ECHOUBOULAINS;48.4643206,2.9443878;Fédération sportive des ASPTT;1;;1;;;;;;0;512;267;70;156;41;134;303;75
77354;77830;PAMFOU;48.4594258,2.8723759;FF de football;30;12;18;;4;2;2;;0;930;483;164;266;52;303;531;95
77354;77830;PAMFOU;48.4594258,2.8723759;FF de taekwondo et disciplines associées;1;1;;;1;1;;;0;930;483;164;266;52;303;531;95
77354;77830;PAMFOU;48.4594258,2.8723759;FF de karaté et disciplines associées;7;4;3;;2;;2;;0;930;483;164;266;52;303;531;95
77354;77830;PAMFOU;48.4594258,2.8723759;FF de motocyclisme;4;;4;;;;;;0;930;483;164;266;52;303;531;95
77354;77830;PAMFOU;48.4594258,2.8723759;FF de vol libre;3;;3;;;;;;0;930;483;164;266;52;303;531;95
77354;77830;PAMFOU;48.4594258,2.8723759;FF du sport universitaire;1;;1;;;;;;0;930;483;164;266;52;303;531;95
77129;77840;COULOMBS EN VALOIS;49.0690714,3.1260295;FF de handball;12;8;4;;1;1;;;0;611;305;98;154;54;185;322;105
77129;77840;COULOMBS EN VALOIS;49.0690714,3.1260295;FF de tennis;23;14;9;;11;8;3;;0;611;305;98;154;54;185;322;105
77148;77840;CROUY SUR OURCQ;49.0906177,3.0753978;FF de gymnastique;7;7;;;6;6;;;0;1747;894;250;461;183;506;926;315
77148;77840;CROUY SUR OURCQ;49.0906177,3.0753978;FF de danse;1;1;;;1;1;;;0;1747;894;250;461;183;506;926;315
77226;77850;HERICY;48.4486827,2.7679282;FF de badminton;6;3;3;;3;2;1;;0;2548;1308;327;668;313;643;1346;559
77226;77850;HERICY;48.4486827,2.7679282;FF des sports de glace;1;1;;;1;1;;;0;2548;1308;327;668;313;643;1346;559
77226;77850;HERICY;48.4486827,2.7679282;FF de spéléologie;1;;1;;;;;;0;2548;1308;327;668;313;643;1346;559
77226;77850;HERICY;48.4486827,2.7679282;FF de sports de contact et disciplines associées;1;;1;;;;;;0;2548;1308;327;668;313;643;1346;559
77128;77860;COUILLY PONT AUX DAMES;48.8840127,2.8587036;FF de basketball;4;1;3;;1;1;;;0;2132;1107;294;570;244;607;1102;424
77128;77860;COUILLY PONT AUX DAMES;48.8840127,2.8587036;FF de tennis de table;11;9;2;;1;1;;;0;2132;1107;294;570;244;607;1102;424
77128;77860;COUILLY PONT AUX DAMES;48.8840127,2.8587036;FF de rugby;6;5;1;;;;;;0;2132;1107;294;570;244;607;1102;424
77128;77860;COUILLY PONT AUX DAMES;48.8840127,2.8587036;FF de la montagne et de l'escalade;9;6;3;;;;;;0;2132;1107;294;570;244;607;1102;424
77128;77860;COUILLY PONT AUX DAMES;48.8840127,2.8587036;FF de roller sports;2;2;;;;;;;0;2132;1107;294;570;244;607;1102;424
77382;77860;QUINCY VOISINS;48.8997,2.87886;FF de basketball;8;1;7;;1;1;;;0;5072;2601;726;1503;373;1464;2923;685
77382;77860;QUINCY VOISINS;48.8997,2.87886;FF de rugby;13;7;6;;1;;1;;0;5072;2601;726;1503;373;1464;2923;685
77382;77860;QUINCY VOISINS;48.8997,2.87886;FF du sport universitaire;3;;3;;1;;1;;0;5072;2601;726;1503;373;1464;2923;685
77413;77860;ST GERMAIN SUR MORIN;48.880855,2.849316;FF de canoë-kayak;7;6;1;;2;1;1;;0;3565;1856;545;995;315;1070;1926;569
77413;77860;ST GERMAIN SUR MORIN;48.880855,2.849316;FF de judo-jujitsu et disciplines associées;20;15;5;;7;6;1;;0;3565;1856;545;995;315;1070;1926;569
77413;77860;ST GERMAIN SUR MORIN;48.880855,2.849316;FF de triathlon;2;;2;;;;;;0;3565;1856;545;995;315;1070;1926;569
77413;77860;ST GERMAIN SUR MORIN;48.880855,2.849316;FF de karaté et disciplines associées;68;47;21;;33;19;14;;0;3565;1856;545;995;315;1070;1926;569
77533;77870;VULAINES SUR SEINE;48.4297446,2.7667717;FF de canoë-kayak;4;3;1;;;;;;0;2594;1309;328;659;321;685;1315;593
77533;77870;VULAINES SUR SEINE;48.4297446,2.7667717;FF d'escrime;2;2;;;;;;;0;2594;1309;328;659;321;685;1315;593
77533;77870;VULAINES SUR SEINE;48.4297446,2.7667717;FF des sports de billard;1;;1;;;;;;0;2594;1309;328;659;321;685;1315;593
77216;77880;GREZ SUR LOING;48.3174256,2.6885676;FF de basketball;4;3;1;;2;1;1;;0;1409;724;189;363;172;378;731;299
77216;77880;GREZ SUR LOING;48.3174256,2.6885676;FF de tir;1;;;1;;;;;0;1409;724;189;363;172;378;731;299
77216;77880;GREZ SUR LOING;48.3174256,2.6885676;FF de la montagne et de l'escalade;4;2;2;;;;;;0;1409;724;189;363;172;378;731;299
77009;77890;ARVILLE;48.1878307,2.5480778;FF de golf;1;;1;;;;;;0;132;57;11;32;14;26;73;34
77056;77890;BURCY;48.2389965,2.5220198;FF de football;4;3;1;;;;;;0;148;78;21;36;21;34;73;40
77056;77890;BURCY;48.2389965,2.5220198;FF d'éducation physique et de gymnastique volontaire;1;;1;;1;;1;;0;148;78;21;36;21;34;73;40
77200;77890;GARENTREVILLE;48.2358127,2.54866;FF de tennis de table;1;1;;;;;;;0;101;50;13;26;11;22;58;21
77230;77890;ICHY;48.2042726,2.5472237;FF de football;2;;2;;;;;;0;164;77;18;41;18;40;89;35
77230;77890;ICHY;48.2042726,2.5472237;FF de motonautique;1;;1;;;;;;0;164;77;18;41;18;40;89;35
77342;77890;OBSONVILLE;48.216756,2.5604474;FF de motocyclisme;1;;1;;;;;;0;103;53;12;31;10;19;63;21
77023;77910;BARCY;49.0177448,2.8811183;FF de football;6;5;1;;;;;;0;236;117;26;67;24;61;131;44
77077;77910;CHAMBRY;48.999438,2.918889;FF de gymnastique;6;5;1;;5;4;1;;0;906;445;112;261;71;231;526;148
77077;77910;CHAMBRY;48.999438,2.918889;FF de natation;4;4;;;3;3;;;0;906;445;112;261;71;231;526;148
77077;77910;CHAMBRY;48.999438,2.918889;F nationale du sport en milieu rural;149;93;40;16;92;48;31;13;0;906;445;112;261;71;231;526;148
77203;77910;GERMIGNY L EVEQUE;49.064162,3.158346;FF d'aéronautique;6;;4;2;1;;1;;0;1358;673;156;380;137;339;753;266
77203;77910;GERMIGNY L EVEQUE;49.064162,3.158346;FF de la montagne et de l'escalade;1;1;;;;;;;0;1358;673;156;380;137;339;753;266
77483;77910;VARREDDES;49.0039932,2.9269447;FF de basketball;3;2;1;;;;;;0;1858;968;242;492;234;494;985;379
77483;77910;VARREDDES;49.0039932,2.9269447;FF de tir à l'arc;1;;1;;1;;1;;0;1858;968;242;492;234;494;985;379
77441;77920;SAMOIS SUR SEINE;48.4537449,2.7496865;FF de boxe;1;;1;;;;;;0;2097;1098;267;544;287;535;1072;490
77441;77920;SAMOIS SUR SEINE;48.4537449,2.7496865;FF de tir;4;;3;1;1;;1;;0;2097;1098;267;544;287;535;1072;490
77441;77920;SAMOIS SUR SEINE;48.4537449,2.7496865;FF de vol libre;9;;9;;3;;3;;0;2097;1098;267;544;287;535;1072;490
77441;77920;SAMOIS SUR SEINE;48.4537449,2.7496865;F nationale du sport en milieu rural;1;;1;;1;;1;;0;2097;1098;267;544;287;535;1072;490
77065;77930;CELY;48.4590138,2.5326635;FF de rugby;4;2;2;;;;;;0;1198;623;176;330;118;327;658;213
77065;77930;CELY;48.4590138,2.5326635;FF d'aéronautique;6;;5;1;;;;;0;1198;623;176;330;118;327;658;213
77065;77930;CELY;48.4590138,2.5326635;FF de karaté et disciplines associées;13;7;6;;5;3;2;;0;1198;623;176;330;118;327;658;213
77069;77930;CHAILLY EN BIERE;48.4669449,2.608877;FF de golf;17;1;9;7;3;;1;2;0;1997;981;213;536;232;472;1073;452
77069;77930;CHAILLY EN BIERE;48.4669449,2.608877;FF de vol à voile;1;1;;;;;;;0;1997;981;213;536;232;472;1073;452
77069;77930;CHAILLY EN BIERE;48.4669449,2.608877;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);2;;1;1;1;;1;;0;1997;981;213;536;232;472;1073;452
77069;77930;CHAILLY EN BIERE;48.4669449,2.608877;FF de la retraite sportive;19;;6;13;;;;;0;1997;981;213;536;232;472;1073;452
77359;77930;PERTHES;48.4786301,2.54927269827957;FF de tir;3;;;3;;;;;0;2114;1054;248;580;225;533;1139;441
77359;77930;PERTHES;48.4786301,2.54927269827957;FF de hockey sur glace;3;2;;1;;;;;0;2114;1054;248;580;225;533;1139;441
77359;77930;PERTHES;48.4786301,2.54927269827957;FF du sport automobile;2;;1;1;;;;;0;2114;1054;248;580;225;533;1139;441
77359;77930;PERTHES;48.4786301,2.54927269827957;FF de planeur ultra léger motorisé;1;;1;;;;;;0;2114;1054;248;580;225;533;1139;441
77359;77930;PERTHES;48.4786301,2.54927269827957;Fédération sportive des ASPTT;1;;1;;;;;;0;2114;1054;248;580;225;533;1139;441
77412;77930;ST GERMAIN SUR ECOLE;48.4750809,2.5085457;FF de la retraite sportive;1;;;1;;;;;0;359;183;39;109;35;79;205;75
77435;77930;ST SAUVEUR SUR ECOLE;48.4982214,2.5492856;FF de badminton;6;2;4;;4;2;2;;0;1088;554;134;296;124;270;569;249
77435;77930;ST SAUVEUR SUR ECOLE;48.4982214,2.5492856;FF de football;19;10;9;;;;;;0;1088;554;134;296;124;270;569;249
77435;77930;ST SAUVEUR SUR ECOLE;48.4982214,2.5492856;FF de motocyclisme;2;;1;1;;;;;0;1088;554;134;296;124;270;569;249
